cod.categoria,grupo,natureza,status,data.pagamento,cod.conta,cod.cliente,valor
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043535014,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043482862,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043474386,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1902943604,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7042784226,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1927139737,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7042744823,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2052712274,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7042631422,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043538652,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043458489,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354585,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045124540,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045112034,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045111744,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7015366984,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7012802291,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044346286,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045137877,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045091474,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354729,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354531,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2002838510,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342675,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342618,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342168,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044182759,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044039844,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043835223,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2008547531,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043647891,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043647596,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043569451,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045073100,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043551941,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043536538,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2037375534,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7023927910,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043748708,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043704202,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544797,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544550,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043541026,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043540941,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044214776,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044211291,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044032470,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045140515,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354762,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045139912,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544270,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043543106,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044042226,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043712738,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043567241,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354637,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354615,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044320118,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354446,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2063298713,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354193,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044301349,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342321,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044270766,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044201845,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044040979,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044039961,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044011235,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043998533,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045116940,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043901726,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045110470,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045128690,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043825302,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044136777,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045119522,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043752649,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2037366146,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043735304,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044034912,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044193344,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043571242,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043897141,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354598,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044186700,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544511,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354548,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2004045374,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354533,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043554383,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044202308,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544112,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045132195,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1927138997,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043541838,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7006186584,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043545293,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044147095,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043537446,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045111125,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2007377861,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044046668,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044018315,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1926064197,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043536729,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045109086,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045140617,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045107938,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045128893,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045127921,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354605,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1902943196,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044341928,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354594,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044341767,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044218728,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044173987,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044129978,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044039035,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045109051,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044339884,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043581737,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045107349,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1927559039,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1943755892,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544432,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2032781496,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044186137,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044295229,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045129331,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044184851,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1934812647,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043542944,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354701,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043541788,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354610,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354722,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1927109431,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1902853760,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043556788,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354199,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354706,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043536386,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1922383771,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043547036,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043530174,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043543686,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2046344298,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354195,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043538264,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342111,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043535308,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044279658,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043533167,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044043324,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044039520,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045097523,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045095645,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043807379,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043975457,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544266,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354730,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2012340670,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354704,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1930738660,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043898489,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354551,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045127746,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1931070175,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045127031,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354545,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1962792982,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544443,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342010,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043537936,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2003472116,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044193325,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2012346617,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044201843,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043540666,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342740,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342677,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2037577081,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043540287,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043538034,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2012341311,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043530580,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1995427011,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1902943412,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2003039542,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044125447,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7045072592,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044341662,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043533267,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044104682,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354764,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043531716,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1926070486,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354624,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044136348,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043835024,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354498,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043543421,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043543362,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1902943112,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043543024,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043540634,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043540176,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043540398,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043829493,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043539408,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043539693,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043796403,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044163222,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043538817,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043752592,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044139050,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2012346531,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043538470,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044051999,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043533265,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043529782,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044043960,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043553304,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1982207847,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043542455,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043541414,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043540732,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043545295,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1958229195,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354630,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1902943694,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2037574773,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044354592,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1927114099,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043531862,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044120952,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043897136,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043538880,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044342052,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2002408485,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2038360841,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1995426844,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043968693,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043767285,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044040976,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043886474,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044202289,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,2004234228,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1942311118,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7044035726,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043544103,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043543567,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043529689,"378,19"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043529144,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043529019,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043527788,"381,97"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043527541,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043527149,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043527017,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043526765,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043521992,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043521387,"385,75"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7006530253,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043521220,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043520599,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1937138441,"374,41"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043519289,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043515853,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1931735884,"366,84"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043511438,"370,62"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,7043510567,"389,53"
1.01.02,CONTAS A RECEBER,R,RECEBIDO,2022-07-05,7008529661,1966630813,"385,75"
